  0.0000E+00    6.7727303E-01    2.0848751E+00              NaN              NaN    2.6487825E+00
  1.0000E+00    6.7689153E-01    2.0849413E+00              NaN              NaN    2.6487825E+00
  2.0000E+00    6.7574940E-01    2.0851398E+00              NaN              NaN    2.6487825E+00
  3.0000E+00    6.7385435E-01    2.0854707E+00              NaN              NaN    2.6487825E+00
  4.0000E+00    6.7122124E-01    2.0859339E+00              NaN              NaN    2.6487825E+00
  5.0000E+00    6.6787544E-01    2.0865295E+00              NaN              NaN    2.6487825E+00
  6.0000E+00    6.6385769E-01    2.0872574E+00              NaN              NaN    2.6487825E+00
  7.0000E+00    6.5923071E-01    2.0881177E+00              NaN              NaN    2.6487825E+00
  8.0000E+00    6.5408684E-01    2.0891105E+00              NaN              NaN    2.6487825E+00
  9.0000E+00    6.4855481E-01    2.0902356E+00              NaN              NaN    2.6487825E+00
  1.0000E+01    6.4280191E-01    2.0914931E+00              NaN              NaN    2.6487825E+00
  1.1000E+01    6.3702676E-01    2.0928830E+00              NaN              NaN    2.6487825E+00
  1.2000E+01    6.3143959E-01    2.0944054E+00              NaN              NaN    2.6487825E+00
  1.3000E+01    6.2623343E-01    2.0960601E+00              NaN              NaN    2.6487825E+00
  1.4000E+01    6.2155674E-01    2.0978473E+00              NaN              NaN    2.6487825E+00
  1.5000E+01    6.1749878E-01    2.0997669E+00              NaN              NaN    2.6487825E+00
  1.6000E+01    6.1409160E-01    2.1018188E+00              NaN              NaN    2.6487825E+00
  1.7000E+01    6.1132345E-01    2.1040031E+00              NaN              NaN    2.6487825E+00
  1.8000E+01    6.0915548E-01    2.1063197E+00              NaN              NaN    2.6487825E+00
  1.9000E+01    6.0753596E-01    2.1087686E+00              NaN              NaN    2.6487825E+00
  2.0000E+01    6.0640999E-01    2.1113498E+00              NaN              NaN    2.6487825E+00
  2.1000E+01    6.0572507E-01    2.1140630E+00              NaN              NaN    2.6487825E+00
  2.2000E+01    6.0543379E-01    2.1169084E+00              NaN              NaN    2.6487825E+00
  2.3000E+01    6.0549468E-01    2.1198857E+00              NaN              NaN    2.6487825E+00
