  0.0000E+00    8.6653506E-01    1.9404021E+00              NaN              NaN    2.6487825E+00
  1.0000E+00    8.6654051E-01    1.9404668E+00              NaN              NaN    2.6487825E+00
  2.0000E+00    8.6655773E-01    1.9406612E+00              NaN              NaN    2.6487825E+00
  3.0000E+00    8.6658926E-01    1.9409852E+00              NaN              NaN    2.6487825E+00
  4.0000E+00    8.6663927E-01    1.9414388E+00              NaN              NaN    2.6487825E+00
  5.0000E+00    8.6671334E-01    1.9420220E+00              NaN              NaN    2.6487825E+00
  6.0000E+00    8.6681827E-01    1.9427349E+00              NaN              NaN    2.6487825E+00
  7.0000E+00    8.6696186E-01    1.9435774E+00              NaN              NaN    2.6487825E+00
  8.0000E+00    8.6715263E-01    1.9445498E+00              NaN              NaN    2.6487825E+00
  9.0000E+00    8.6739952E-01    1.9456519E+00              NaN              NaN    2.6487825E+00
  1.0000E+01    8.6771165E-01    1.9468839E+00              NaN              NaN    2.6487825E+00
  1.1000E+01    8.6809803E-01    1.9482458E+00              NaN              NaN    2.6487825E+00
  1.2000E+01    8.6856739E-01    1.9497377E+00              NaN              NaN    2.6487825E+00
  1.3000E+01    8.6912793E-01    1.9513596E+00              NaN              NaN    2.6487825E+00
  1.4000E+01    8.6978725E-01    1.9531115E+00              NaN              NaN    2.6487825E+00
  1.5000E+01    8.7055218E-01    1.9549936E+00              NaN              NaN    2.6487825E+00
  1.6000E+01    8.7142878E-01    1.9570058E+00              NaN              NaN    2.6487825E+00
  1.7000E+01    8.7242230E-01    1.9591482E+00              NaN              NaN    2.6487825E+00
  1.8000E+01    8.7353718E-01    1.9614209E+00              NaN              NaN    2.6487825E+00
  1.9000E+01    8.7477713E-01    1.9638238E+00              NaN              NaN    2.6487825E+00
  2.0000E+01    8.7614513E-01    1.9663570E+00              NaN              NaN    2.6487825E+00
  2.1000E+01    8.7764353E-01    1.9690205E+00              NaN              NaN    2.6487825E+00
