  6.3000E+01    1.4365192E+00    2.5124579E+00              NaN              NaN    5.1084079E-02
  6.4000E+01    1.4367076E+00    2.5126466E+00              NaN              NaN    5.1084079E-02
  6.5000E+01    1.4368976E+00    2.5128370E+00              NaN              NaN    5.1084079E-02
  6.6000E+01    1.4370892E+00    2.5130288E+00              NaN              NaN    5.1084079E-02
  6.7000E+01    1.4372823E+00    2.5132222E+00              NaN              NaN    5.1084079E-02
  6.8000E+01    1.4374769E+00    2.5134171E+00              NaN              NaN    5.1084079E-02
  6.9000E+01    1.4376729E+00    2.5136134E+00              NaN              NaN    5.1084079E-02
  7.0000E+01    1.4378703E+00    2.5138109E+00              NaN              NaN    5.1084079E-02
  7.1000E+01    1.4380689E+00    2.5140098E+00              NaN              NaN    5.1084079E-02
  7.2000E+01    1.4382687E+00    2.5142099E+00              NaN              NaN    5.1084079E-02
  7.3000E+01    1.4384697E+00    2.5144111E+00              NaN              NaN    5.1084079E-02
  7.4000E+01    1.4386719E+00    2.5146134E+00              NaN              NaN    5.1084079E-02
  7.5000E+01    1.4388750E+00    2.5148168E+00              NaN              NaN    5.1084079E-02
  7.6000E+01    1.4390792E+00    2.5150211E+00              NaN              NaN    5.1084079E-02
  7.7000E+01    1.4392842E+00    2.5152263E+00              NaN              NaN    5.1084079E-02
  7.8000E+01    1.4394901E+00    2.5154324E+00              NaN              NaN    5.1084079E-02
  7.9000E+01    1.4396969E+00    2.5156393E+00              NaN              NaN    5.1084079E-02
  8.0000E+01    1.4399043E+00    2.5158469E+00              NaN              NaN    5.1084079E-02
  8.1000E+01    1.4401124E+00    2.5160551E+00              NaN              NaN    5.1084079E-02
  8.2000E+01    1.4403211E+00    2.5162639E+00              NaN              NaN    5.1084079E-02
  8.3000E+01    1.4405304E+00    2.5164733E+00              NaN              NaN    5.1084079E-02
  8.4000E+01    1.4407401E+00    2.5166831E+00              NaN              NaN    5.1084079E-02
  8.5000E+01    1.4409503E+00    2.5168934E+00              NaN              NaN    5.1084079E-02
  8.6000E+01    1.4411608E+00    2.5171039E+00              NaN              NaN    5.1084079E-02
  8.7000E+01    1.4413716E+00    2.5173148E+00              NaN              NaN    5.1084079E-02
  8.8000E+01    1.4415826E+00    2.5175258E+00              NaN              NaN    5.1084079E-02
  8.9000E+01    1.4417938E+00    2.5177370E+00              NaN              NaN    5.1084079E-02
  9.0000E+01    1.4420051E+00    2.5179483E+00    1.4420051E+00    2.5179483E+00    5.1084079E-02
  9.1000E+01    1.4422164E+00    2.5181596E+00              NaN              NaN    5.1084079E-02
  9.2000E+01    1.4424277E+00    2.5183709E+00              NaN              NaN    5.1084079E-02
  9.3000E+01    1.4426388E+00    2.5185820E+00              NaN              NaN    5.1084079E-02
  9.4000E+01    1.4428499E+00    2.5187930E+00              NaN              NaN    5.1084079E-02
  9.5000E+01    1.4430607E+00    2.5190037E+00              NaN              NaN    5.1084079E-02
  9.6000E+01    1.4432711E+00    2.5192141E+00              NaN              NaN    5.1084079E-02
  9.7000E+01    1.4434813E+00    2.5194242E+00              NaN              NaN    5.1084079E-02
  9.8000E+01    1.4436910E+00    2.5196338E+00              NaN              NaN    5.1084079E-02
  9.9000E+01    1.4439003E+00    2.5198429E+00              NaN              NaN    5.1084079E-02
  1.0000E+02    1.4441089E+00    2.5200515E+00              NaN              NaN    5.1084079E-02
  1.0100E+02    1.4443170E+00    2.5202595E+00              NaN              NaN    5.1084079E-02
  1.0200E+02    1.4445244E+00    2.5204667E+00              NaN              NaN    5.1084079E-02
  1.0300E+02    1.4447311E+00    2.5206732E+00              NaN              NaN    5.1084079E-02
  1.0400E+02    1.4449370E+00    2.5208789E+00              NaN              NaN    5.1084079E-02
  1.0500E+02    1.4451420E+00    2.5210837E+00              NaN              NaN    5.1084079E-02
  1.0600E+02    1.4453460E+00    2.5212876E+00              NaN              NaN    5.1084079E-02
  1.0700E+02    1.4455491E+00    2.5214905E+00              NaN              NaN    5.1084079E-02
  1.0800E+02    1.4457511E+00    2.5216923E+00              NaN              NaN    5.1084079E-02
  1.0900E+02    1.4459521E+00    2.5218930E+00              NaN              NaN    5.1084079E-02
  1.1000E+02    1.4461518E+00    2.5220925E+00              NaN              NaN    5.1084079E-02
  1.1100E+02    1.4463503E+00    2.5222907E+00              NaN              NaN    5.1084079E-02
  1.1200E+02    1.4465475E+00    2.5224877E+00              NaN              NaN    5.1084079E-02
  1.1300E+02    1.4467434E+00    2.5226833E+00              NaN              NaN    5.1084079E-02
  1.1400E+02    1.4469378E+00    2.5228774E+00              NaN              NaN    5.1084079E-02
  1.1500E+02    1.4471307E+00    2.5230701E+00              NaN              NaN    5.1084079E-02
  1.1600E+02    1.4473221E+00    2.5232612E+00              NaN              NaN    5.1084079E-02
  1.1700E+02    1.4475119E+00    2.5234507E+00              NaN              NaN    5.1084079E-02
  1.1800E+02    1.4477001E+00    2.5236385E+00              NaN              NaN    5.1084079E-02
  1.1900E+02    1.4478865E+00    2.5238246E+00              NaN              NaN    5.1084079E-02
  1.2000E+02    1.4480712E+00    2.5240090E+00              NaN              NaN    5.1084079E-02
  1.2100E+02    1.4482540E+00    2.5241915E+00              NaN              NaN    5.1084079E-02
  1.2200E+02    1.4484350E+00    2.5243721E+00              NaN              NaN    5.1084079E-02
  1.2300E+02    1.4486140E+00    2.5245508E+00              NaN              NaN    5.1084079E-02
  1.2400E+02    1.4487910E+00    2.5247274E+00              NaN              NaN    5.1084079E-02
  1.2500E+02    1.4489660E+00    2.5249021E+00              NaN              NaN    5.1084079E-02
  1.2600E+02    1.4491388E+00    2.5250746E+00              NaN              NaN    5.1084079E-02
  1.2700E+02    1.4493095E+00    2.5252449E+00              NaN              NaN    5.1084079E-02
  1.2800E+02    1.4494780E+00    2.5254130E+00              NaN              NaN    5.1084079E-02
  1.2900E+02    1.4496443E+00    2.5255789E+00              NaN              NaN    5.1084079E-02
  1.3000E+02    1.4498082E+00    2.5257424E+00              NaN              NaN    5.1084079E-02
  1.3100E+02    1.4499697E+00    2.5259036E+00              NaN              NaN    5.1084079E-02
  1.3200E+02    1.4501289E+00    2.5260624E+00              NaN              NaN    5.1084079E-02
  1.3300E+02    1.4502855E+00    2.5262187E+00              NaN              NaN    5.1084079E-02
  1.3400E+02    1.4504397E+00    2.5263724E+00              NaN              NaN    5.1084079E-02
  1.3500E+02    1.4505913E+00    2.5265237E+00              NaN              NaN    5.1084079E-02
  1.3600E+02    1.4507403E+00    2.5266723E+00              NaN              NaN    5.1084079E-02
  1.3700E+02    1.4508866E+00    2.5268182E+00              NaN              NaN    5.1084079E-02
  1.3800E+02    1.4510303E+00    2.5269615E+00              NaN              NaN    5.1084079E-02
  1.3900E+02    1.4511712E+00    2.5271020E+00              NaN              NaN    5.1084079E-02
  1.4000E+02    1.4513093E+00    2.5272397E+00              NaN              NaN    5.1084079E-02
  1.4100E+02    1.4514445E+00    2.5273746E+00              NaN              NaN    5.1084079E-02
  1.4200E+02    1.4515769E+00    2.5275067E+00              NaN              NaN    5.1084079E-02
  1.4300E+02    1.4517064E+00    2.5276358E+00              NaN              NaN    5.1084079E-02
  1.4400E+02    1.4518330E+00    2.5277620E+00              NaN              NaN    5.1084079E-02
  1.4500E+02    1.4519565E+00    2.5278851E+00              NaN              NaN    5.1084079E-02
  1.4600E+02    1.4520770E+00    2.5280053E+00              NaN              NaN    5.1084079E-02
  1.4700E+02    1.4521945E+00    2.5281224E+00              NaN              NaN    5.1084079E-02
  1.4800E+02    1.4523088E+00    2.5282364E+00              NaN              NaN    5.1084079E-02
  1.4900E+02    1.4524200E+00    2.5283472E+00              NaN              NaN    5.1084079E-02
  1.5000E+02    1.4525280E+00    2.5284549E+00              NaN              NaN    5.1084079E-02
  1.5100E+02    1.4526328E+00    2.5285594E+00              NaN              NaN    5.1084079E-02
  1.5200E+02    1.4527344E+00    2.5286607E+00              NaN              NaN    5.1084079E-02
  1.5300E+02    1.4528327E+00    2.5287587E+00              NaN              NaN    5.1084079E-02
  1.5400E+02    1.4529277E+00    2.5288533E+00              NaN              NaN    5.1084079E-02
  1.5500E+02    1.4530193E+00    2.5289447E+00              NaN              NaN    5.1084079E-02
  1.5600E+02    1.4531076E+00    2.5290327E+00              NaN              NaN    5.1084079E-02
  1.5700E+02    1.4531925E+00    2.5291173E+00              NaN              NaN    5.1084079E-02
  1.5800E+02    1.4532740E+00    2.5291986E+00              NaN              NaN    5.1084079E-02
  1.5900E+02    1.4533521E+00    2.5292763E+00              NaN              NaN    5.1084079E-02
  1.6000E+02    1.4534266E+00    2.5293507E+00              NaN              NaN    5.1084079E-02
  1.6100E+02    1.4534977E+00    2.5294215E+00              NaN              NaN    5.1084079E-02
  1.6200E+02    1.4535653E+00    2.5294889E+00              NaN              NaN    5.1084079E-02
  1.6300E+02    1.4536294E+00    2.5295527E+00              NaN              NaN    5.1084079E-02
  1.6400E+02    1.4536899E+00    2.5296130E+00              NaN              NaN    5.1084079E-02
  1.6500E+02    1.4537468E+00    2.5296697E+00              NaN              NaN    5.1084079E-02
  1.6600E+02    1.4538001E+00    2.5297229E+00              NaN              NaN    5.1084079E-02
  1.6700E+02    1.4538498E+00    2.5297724E+00              NaN              NaN    5.1084079E-02
  1.6800E+02    1.4538960E+00    2.5298184E+00              NaN              NaN    5.1084079E-02
  1.6900E+02    1.4539384E+00    2.5298607E+00              NaN              NaN    5.1084079E-02
  1.7000E+02    1.4539772E+00    2.5298994E+00              NaN              NaN    5.1084079E-02
  1.7100E+02    1.4540124E+00    2.5299344E+00              NaN              NaN    5.1084079E-02
  1.7200E+02    1.4540439E+00    2.5299658E+00              NaN              NaN    5.1084079E-02
  1.7300E+02    1.4540717E+00    2.5299935E+00              NaN              NaN    5.1084079E-02
  1.7400E+02    1.4540958E+00    2.5300176E+00              NaN              NaN    5.1084079E-02
  1.7500E+02    1.4541163E+00    2.5300379E+00              NaN              NaN    5.1084079E-02
  1.7600E+02    1.4541330E+00    2.5300546E+00              NaN              NaN    5.1084079E-02
  1.7700E+02    1.4541460E+00    2.5300675E+00              NaN              NaN    5.1084079E-02
  1.7800E+02    1.4541553E+00    2.5300768E+00              NaN              NaN    5.1084079E-02
  1.7900E+02    1.4541609E+00    2.5300824E+00              NaN              NaN    5.1084079E-02
  1.8000E+02    1.4541627E+00    2.5300842E+00   -1.2106137E-02   -1.2105642E-02    5.1084079E-02
