  1.5000E+00   -4.1774935E+00   -1.2943519E+00   -2.1623565E+01   -1.6688265E+01              NaN              NaN    1.3398936E+00
  1.5200E+00   -4.1774205E+00   -1.2943745E+00   -2.1622021E+01   -1.6689457E+01              NaN              NaN    1.3398936E+00
  1.5400E+00   -4.1773465E+00   -1.2943974E+00   -2.1620454E+01   -1.6690666E+01              NaN              NaN    1.3398936E+00
  1.5600E+00   -4.1772716E+00   -1.2944206E+00   -2.1618867E+01   -1.6691892E+01              NaN              NaN    1.3398936E+00
  1.5800E+00   -4.1771957E+00   -1.2944441E+00   -2.1617258E+01   -1.6693134E+01              NaN              NaN    1.3398936E+00
  1.6000E+00   -4.1771189E+00   -1.2944680E+00   -2.1615628E+01   -1.6694393E+01              NaN              NaN    1.3398936E+00
  1.6200E+00   -4.1770410E+00   -1.2944921E+00   -2.1613977E+01   -1.6695668E+01              NaN              NaN    1.3398936E+00
  1.6400E+00   -4.1769622E+00   -1.2945165E+00   -2.1612304E+01   -1.6696960E+01              NaN              NaN    1.3398936E+00
  1.6600E+00   -4.1768825E+00   -1.2945412E+00   -2.1610610E+01   -1.6698269E+01              NaN              NaN    1.3398936E+00
  1.6800E+00   -4.1768017E+00   -1.2945662E+00   -2.1608894E+01   -1.6699595E+01              NaN              NaN    1.3398936E+00
  1.7000E+00   -4.1767201E+00   -1.2945916E+00   -2.1607157E+01   -1.6700938E+01              NaN              NaN    1.3398936E+00
  1.7200E+00   -4.1766374E+00   -1.2946172E+00   -2.1605399E+01   -1.6702297E+01              NaN              NaN    1.3398936E+00
  1.7400E+00   -4.1765538E+00   -1.2946431E+00   -2.1603618E+01   -1.6703673E+01              NaN              NaN    1.3398936E+00
  1.7600E+00   -4.1764692E+00   -1.2946693E+00   -2.1601817E+01   -1.6705067E+01              NaN              NaN    1.3398936E+00
  1.7800E+00   -4.1763836E+00   -1.2946959E+00   -2.1599993E+01   -1.6706477E+01              NaN              NaN    1.3398936E+00
  1.8000E+00   -4.1762970E+00   -1.2947227E+00   -2.1598148E+01   -1.6707904E+01              NaN              NaN    1.3398936E+00
  1.8200E+00   -4.1762095E+00   -1.2947498E+00   -2.1596282E+01   -1.6709348E+01              NaN              NaN    1.3398936E+00
  1.8400E+00   -4.1761211E+00   -1.2947772E+00   -2.1594393E+01   -1.6710809E+01              NaN              NaN    1.3398936E+00
  1.8600E+00   -4.1760316E+00   -1.2948050E+00   -2.1592483E+01   -1.6712288E+01              NaN              NaN    1.3398936E+00
  1.8800E+00   -4.1759412E+00   -1.2948330E+00   -2.1590551E+01   -1.6713783E+01              NaN              NaN    1.3398936E+00
  1.9000E+00   -4.1758498E+00   -1.2948613E+00   -2.1588597E+01   -1.6715296E+01              NaN              NaN    1.3398936E+00
  1.9200E+00   -4.1757575E+00   -1.2948900E+00   -2.1586621E+01   -1.6716826E+01              NaN              NaN    1.3398936E+00
  1.9400E+00   -4.1756642E+00   -1.2949189E+00   -2.1584623E+01   -1.6718373E+01              NaN              NaN    1.3398936E+00
  1.9600E+00   -4.1755699E+00   -1.2949481E+00   -2.1582603E+01   -1.6719938E+01              NaN              NaN    1.3398936E+00
  1.9800E+00   -4.1754746E+00   -1.2949777E+00   -2.1580561E+01   -1.6721520E+01              NaN              NaN    1.3398936E+00
  2.0000E+00   -4.1753784E+00   -1.2950075E+00   -2.1578497E+01   -1.6723119E+01              NaN              NaN    1.3398936E+00
  2.0200E+00   -4.1752812E+00   -1.2950377E+00   -2.1576411E+01   -1.6724736E+01              NaN              NaN    1.3398936E+00
  2.0400E+00   -4.1751831E+00   -1.2950681E+00   -2.1574303E+01   -1.6726370E+01              NaN              NaN    1.3398936E+00
  2.0600E+00   -4.1750839E+00   -1.2950989E+00   -2.1572173E+01   -1.6728022E+01              NaN              NaN    1.3398936E+00
  2.0800E+00   -4.1749838E+00   -1.2951299E+00   -2.1570020E+01   -1.6729692E+01              NaN              NaN    1.3398936E+00
  2.1000E+00   -4.1748828E+00   -1.2951613E+00   -2.1567845E+01   -1.6731379E+01              NaN              NaN    1.3398936E+00
  2.1200E+00   -4.1747807E+00   -1.2951929E+00   -2.1565648E+01   -1.6733083E+01              NaN              NaN    1.3398936E+00
  2.1400E+00   -4.1746777E+00   -1.2952249E+00   -2.1563428E+01   -1.6734806E+01              NaN              NaN    1.3398936E+00
  2.1600E+00   -4.1745738E+00   -1.2952571E+00   -2.1561186E+01   -1.6736546E+01              NaN              NaN    1.3398936E+00
  2.1800E+00   -4.1744688E+00   -1.2952897E+00   -2.1558922E+01   -1.6738304E+01              NaN              NaN    1.3398936E+00
  2.2000E+00   -4.1743629E+00   -1.2953225E+00   -2.1556635E+01   -1.6740080E+01              NaN              NaN    1.3398936E+00
  2.2200E+00   -4.1742560E+00   -1.2953557E+00   -2.1554325E+01   -1.6741874E+01              NaN              NaN    1.3398936E+00
  2.2400E+00   -4.1741482E+00   -1.2953892E+00   -2.1551993E+01   -1.6743686E+01              NaN              NaN    1.3398936E+00
  2.2600E+00   -4.1740394E+00   -1.2954229E+00   -2.1549638E+01   -1.6745515E+01              NaN              NaN    1.3398936E+00
  2.2800E+00   -4.1739296E+00   -1.2954570E+00   -2.1547260E+01   -1.6747363E+01              NaN              NaN    1.3398936E+00
  2.3000E+00   -4.1738188E+00   -1.2954914E+00   -2.1544859E+01   -1.6749229E+01              NaN              NaN    1.3398936E+00
  2.3200E+00   -4.1737071E+00   -1.2955261E+00   -2.1542436E+01   -1.6751114E+01              NaN              NaN    1.3398936E+00
  2.3400E+00   -4.1735944E+00   -1.2955611E+00   -2.1539989E+01   -1.6753016E+01              NaN              NaN    1.3398936E+00
  2.3600E+00   -4.1734807E+00   -1.2955963E+00   -2.1537520E+01   -1.6754937E+01              NaN              NaN    1.3398936E+00
  2.3800E+00   -4.1733661E+00   -1.2956319E+00   -2.1535028E+01   -1.6756876E+01              NaN              NaN    1.3398936E+00
  2.4000E+00   -4.1732505E+00   -1.2956678E+00   -2.1532512E+01   -1.6758833E+01              NaN              NaN    1.3398936E+00
  2.4200E+00   -4.1731339E+00   -1.2957040E+00   -2.1529974E+01   -1.6760809E+01              NaN              NaN    1.3398936E+00
  2.4400E+00   -4.1730164E+00   -1.2957405E+00   -2.1527412E+01   -1.6762804E+01              NaN              NaN    1.3398936E+00
  2.4600E+00   -4.1728979E+00   -1.2957773E+00   -2.1524827E+01   -1.6764817E+01              NaN              NaN    1.3398936E+00
  2.4800E+00   -4.1727784E+00   -1.2958144E+00   -2.1522219E+01   -1.6766849E+01              NaN              NaN    1.3398936E+00
  2.5000E+00   -4.1726579E+00   -1.2958518E+00   -2.1519587E+01   -1.6768899E+01              NaN              NaN    1.3398936E+00
  2.5200E+00   -4.1725365E+00   -1.2958895E+00   -2.1516932E+01   -1.6770968E+01              NaN              NaN    1.3398936E+00
  2.5400E+00   -4.1724141E+00   -1.2959275E+00   -2.1514254E+01   -1.6773056E+01              NaN              NaN    1.3398936E+00
  2.5600E+00   -4.1722908E+00   -1.2959658E+00   -2.1511552E+01   -1.6775163E+01              NaN              NaN    1.3398936E+00
  2.5800E+00   -4.1721664E+00   -1.2960045E+00   -2.1508826E+01   -1.6777289E+01              NaN              NaN    1.3398936E+00
  2.6000E+00   -4.1720411E+00   -1.2960434E+00   -2.1506077E+01   -1.6779434E+01              NaN              NaN    1.3398936E+00
  2.6200E+00   -4.1719148E+00   -1.2960826E+00   -2.1503304E+01   -1.6781597E+01              NaN              NaN    1.3398936E+00
  2.6400E+00   -4.1717876E+00   -1.2961221E+00   -2.1500507E+01   -1.6783780E+01              NaN              NaN    1.3398936E+00
  2.6600E+00   -4.1716594E+00   -1.2961620E+00   -2.1497686E+01   -1.6785983E+01              NaN              NaN    1.3398936E+00
  2.6800E+00   -4.1715302E+00   -1.2962021E+00   -2.1494841E+01   -1.6788204E+01              NaN              NaN    1.3398936E+00
  2.7000E+00   -4.1714000E+00   -1.2962426E+00   -2.1491973E+01   -1.6790445E+01              NaN              NaN    1.3398936E+00
  2.7200E+00   -4.1712689E+00   -1.2962833E+00   -2.1489080E+01   -1.6792705E+01              NaN              NaN    1.3398936E+00
  2.7400E+00   -4.1711368E+00   -1.2963244E+00   -2.1486163E+01   -1.6794985E+01              NaN              NaN    1.3398936E+00
  2.7600E+00   -4.1710037E+00   -1.2963657E+00   -2.1483222E+01   -1.6797285E+01              NaN              NaN    1.3398936E+00
  2.7800E+00   -4.1708697E+00   -1.2964074E+00   -2.1480256E+01   -1.6799604E+01              NaN              NaN    1.3398936E+00
  2.8000E+00   -4.1707347E+00   -1.2964493E+00   -2.1477266E+01   -1.6801942E+01              NaN              NaN    1.3398936E+00
  2.8200E+00   -4.1705987E+00   -1.2964916E+00   -2.1474252E+01   -1.6804301E+01              NaN              NaN    1.3398936E+00
  2.8400E+00   -4.1704617E+00   -1.2965342E+00   -2.1471213E+01   -1.6806679E+01              NaN              NaN    1.3398936E+00
  2.8600E+00   -4.1703238E+00   -1.2965771E+00   -2.1468150E+01   -1.6809077E+01              NaN              NaN    1.3398936E+00
  2.8800E+00   -4.1701849E+00   -1.2966202E+00   -2.1465062E+01   -1.6811495E+01              NaN              NaN    1.3398936E+00
  2.9000E+00   -4.1700451E+00   -1.2966637E+00   -2.1461949E+01   -1.6813934E+01              NaN              NaN    1.3398936E+00
  2.9200E+00   -4.1699042E+00   -1.2967075E+00   -2.1458811E+01   -1.6816392E+01              NaN              NaN    1.3398936E+00
  2.9400E+00   -4.1697624E+00   -1.2967516E+00   -2.1455649E+01   -1.6818871E+01              NaN              NaN    1.3398936E+00
  2.9600E+00   -4.1696196E+00   -1.2967960E+00   -2.1452461E+01   -1.6821370E+01              NaN              NaN    1.3398936E+00
  2.9800E+00   -4.1694759E+00   -1.2968407E+00   -2.1449248E+01   -1.6823890E+01              NaN              NaN    1.3398936E+00
  3.0000E+00   -4.1693312E+00   -1.2968857E+00   -2.1446011E+01   -1.6826429E+01              NaN              NaN    1.3398936E+00
  3.0200E+00   -4.1691855E+00   -1.2969311E+00   -2.1442748E+01   -1.6828990E+01              NaN              NaN    1.3398936E+00
  3.0400E+00   -4.1690388E+00   -1.2969767E+00   -2.1439459E+01   -1.6831571E+01              NaN              NaN    1.3398936E+00
  3.0600E+00   -4.1688911E+00   -1.2970226E+00   -2.1436146E+01   -1.6834173E+01              NaN              NaN    1.3398936E+00
  3.0800E+00   -4.1687425E+00   -1.2970689E+00   -2.1432806E+01   -1.6836796E+01              NaN              NaN    1.3398936E+00
  3.1000E+00   -4.1685929E+00   -1.2971154E+00   -2.1429442E+01   -1.6839440E+01              NaN              NaN    1.3398936E+00
  3.1200E+00   -4.1684424E+00   -1.2971622E+00   -2.1426051E+01   -1.6842104E+01              NaN              NaN    1.3398936E+00
  3.1400E+00   -4.1682909E+00   -1.2972094E+00   -2.1422635E+01   -1.6844790E+01              NaN              NaN    1.3398936E+00
  3.1600E+00   -4.1681384E+00   -1.2972569E+00   -2.1419193E+01   -1.6847497E+01              NaN              NaN    1.3398936E+00
  3.1800E+00   -4.1679849E+00   -1.2973046E+00   -2.1415725E+01   -1.6850225E+01              NaN              NaN    1.3398936E+00
  3.2000E+00   -4.1678304E+00   -1.2973527E+00   -2.1412230E+01   -1.6852975E+01              NaN              NaN    1.3398936E+00
  3.2200E+00   -4.1676750E+00   -1.2974011E+00   -2.1408710E+01   -1.6855746E+01              NaN              NaN    1.3398936E+00
  3.2400E+00   -4.1675186E+00   -1.2974498E+00   -2.1405164E+01   -1.6858539E+01              NaN              NaN    1.3398936E+00
  3.2600E+00   -4.1673613E+00   -1.2974988E+00   -2.1401591E+01   -1.6861353E+01              NaN              NaN    1.3398936E+00
  3.2800E+00   -4.1672029E+00   -1.2975481E+00   -2.1397991E+01   -1.6864190E+01              NaN              NaN    1.3398936E+00
  3.3000E+00   -4.1670436E+00   -1.2975977E+00   -2.1394366E+01   -1.6867048E+01              NaN              NaN    1.3398936E+00
  3.3200E+00   -4.1668833E+00   -1.2976476E+00   -2.1390713E+01   -1.6869928E+01              NaN              NaN    1.3398936E+00
  3.3400E+00   -4.1667221E+00   -1.2976978E+00   -2.1387034E+01   -1.6872830E+01              NaN              NaN    1.3398936E+00
  3.3600E+00   -4.1665599E+00   -1.2977483E+00   -2.1383328E+01   -1.6875754E+01              NaN              NaN    1.3398936E+00
  3.3800E+00   -4.1663967E+00   -1.2977991E+00   -2.1379595E+01   -1.6878701E+01              NaN              NaN    1.3398936E+00
  3.4000E+00   -4.1662325E+00   -1.2978503E+00   -2.1375835E+01   -1.6881670E+01              NaN              NaN    1.3398936E+00
  3.4200E+00   -4.1660673E+00   -1.2979017E+00   -2.1372047E+01   -1.6884662E+01              NaN              NaN    1.3398936E+00
  3.4400E+00   -4.1659012E+00   -1.2979535E+00   -2.1368233E+01   -1.6887676E+01              NaN              NaN    1.3398936E+00
  3.4600E+00   -4.1657341E+00   -1.2980055E+00   -2.1364391E+01   -1.6890713E+01              NaN              NaN    1.3398936E+00
  3.4800E+00   -4.1655660E+00   -1.2980579E+00   -2.1360521E+01   -1.6893772E+01              NaN              NaN    1.3398936E+00
  3.5000E+00   -4.1653970E+00   -1.2981106E+00   -2.1356624E+01   -1.6896855E+01              NaN              NaN    1.3398936E+00
  3.5200E+00   -4.1652270E+00   -1.2981636E+00   -2.1352699E+01   -1.6899961E+01              NaN              NaN    1.3398936E+00
  3.5400E+00   -4.1650560E+00   -1.2982169E+00   -2.1348747E+01   -1.6903090E+01              NaN              NaN    1.3398936E+00
  3.5600E+00   -4.1648840E+00   -1.2982705E+00   -2.1344766E+01   -1.6906242E+01              NaN              NaN    1.3398936E+00
  3.5800E+00   -4.1647111E+00   -1.2983244E+00   -2.1340757E+01   -1.6909418E+01              NaN              NaN    1.3398936E+00
  3.6000E+00   -4.1645372E+00   -1.2983786E+00   -2.1336720E+01   -1.6912618E+01              NaN              NaN    1.3398936E+00
  3.6200E+00   -4.1643623E+00   -1.2984331E+00   -2.1332654E+01   -1.6915841E+01              NaN              NaN    1.3398936E+00
  3.6400E+00   -4.1641864E+00   -1.2984879E+00   -2.1328561E+01   -1.6919088E+01              NaN              NaN    1.3398936E+00
  3.6600E+00   -4.1640096E+00   -1.2985431E+00   -2.1324438E+01   -1.6922359E+01              NaN              NaN    1.3398936E+00
  3.6800E+00   -4.1638318E+00   -1.2985985E+00   -2.1320287E+01   -1.6925653E+01              NaN              NaN    1.3398936E+00
  3.7000E+00   -4.1636530E+00   -1.2986543E+00   -2.1316107E+01   -1.6928973E+01              NaN              NaN    1.3398936E+00
  3.7200E+00   -4.1634732E+00   -1.2987104E+00   -2.1311897E+01   -1.6932316E+01              NaN              NaN    1.3398936E+00
  3.7400E+00   -4.1632925E+00   -1.2987667E+00   -2.1307659E+01   -1.6935684E+01              NaN              NaN    1.3398936E+00
  3.7600E+00   -4.1631108E+00   -1.2988234E+00   -2.1303392E+01   -1.6939077E+01              NaN              NaN    1.3398936E+00
  3.7800E+00   -4.1629281E+00   -1.2988804E+00   -2.1299095E+01   -1.6942494E+01              NaN              NaN    1.3398936E+00
  3.8000E+00   -4.1627445E+00   -1.2989377E+00   -2.1294768E+01   -1.6945937E+01              NaN              NaN    1.3398936E+00
  3.8200E+00   -4.1625598E+00   -1.2989953E+00   -2.1290412E+01   -1.6949404E+01              NaN              NaN    1.3398936E+00
  3.8400E+00   -4.1623742E+00   -1.2990533E+00   -2.1286025E+01   -1.6952897E+01              NaN              NaN    1.3398936E+00
  3.8600E+00   -4.1621876E+00   -1.2991115E+00   -2.1281609E+01   -1.6956414E+01              NaN              NaN    1.3398936E+00
  3.8800E+00   -4.1620001E+00   -1.2991700E+00   -2.1277163E+01   -1.6959958E+01              NaN              NaN    1.3398936E+00
  3.9000E+00   -4.1618115E+00   -1.2992289E+00   -2.1272686E+01   -1.6963527E+01              NaN              NaN    1.3398936E+00
  3.9200E+00   -4.1616220E+00   -1.2992881E+00   -2.1268179E+01   -1.6967122E+01              NaN              NaN    1.3398936E+00
  3.9400E+00   -4.1614315E+00   -1.2993475E+00   -2.1263641E+01   -1.6970743E+01              NaN              NaN    1.3398936E+00
  3.9600E+00   -4.1612401E+00   -1.2994073E+00   -2.1259073E+01   -1.6974390E+01              NaN              NaN    1.3398936E+00
  3.9800E+00   -4.1610476E+00   -1.2994674E+00   -2.1254473E+01   -1.6978063E+01              NaN              NaN    1.3398936E+00
  4.0000E+00   -4.1608542E+00   -1.2995278E+00   -2.1249843E+01   -1.6981763E+01              NaN              NaN    1.3398936E+00
  4.0200E+00   -4.1606598E+00   -1.2995885E+00   -2.1245181E+01   -1.6985489E+01              NaN              NaN    1.3398936E+00
